State,Department,Website,District,Block
Karnataka,"Davanagere - Office of The District Skill Development Officer, Dept of Skill Development, Enterpren",RTI_Online_Karnataka,Davanagere,Not Applicable
Karnataka,"Davanagere - Office of The District officer, Minority Welfare Department",RTI_Online_Karnataka,Davanagere,Not Applicable
Karnataka,"Davanagere - Office of the Deputy Director (Administration), Department of School Education",RTI_Online_Karnataka,Davanagere,Not Applicable
Karnataka,"Davanagere - Office of the Deputy Director, District Treasury",RTI_Online_Karnataka,Davanagere,Not Applicable
Karnataka,"Davanagere - Office of the District officer, Backward Classes Welfare Department",RTI_Online_Karnataka,Davanagere,Not Applicable
Karnataka,Davanagere - Urban Development Cell - DUDC,RTI_Online_Karnataka,Davanagere,Not Applicable
Karnataka,"Davanagere -Office of The Assistant Director, Department of Agricultural Marketing",RTI_Online_Karnataka,Davanagere,Not Applicable
Karnataka,Davanagere University,RTI_Online_Karnataka,State Level / Not Applicable,Not Applicable
Karnataka,Davanagere- District Training Institute,RTI_Online_Karnataka,Davanagere,Not Applicable
Karnataka,"Davanagere- Joint Director office, Commerce and Industries Department",RTI_Online_Karnataka,Davanagere,Not Applicable
Karnataka,Davanagere- Karnataka Rural Infrastructure Development Limited,RTI_Online_Karnataka,Davanagere,Not Applicable
Karnataka,"Davanagere- Office of The Assistant Director, Department of Kannada and Culture",RTI_Online_Karnataka,Davanagere,Not Applicable
Karnataka,"Davanagere- Office of The Assistant Director, Department of Tourism",RTI_Online_Karnataka,Davanagere,Not Applicable
Karnataka,"Davanagere- Office of The Assistant Director, Department of Youth Empowerment and Sports",RTI_Online_Karnataka,Davanagere,Not Applicable
Karnataka,"Davanagere- Office of The Deputy Director, Department of Handlooms and Textiles",RTI_Online_Karnataka,Davanagere,Not Applicable
Karnataka,"Davanagere- Office of The Deputy Director, Department of Sericulture",RTI_Online_Karnataka,Davanagere,Not Applicable
Karnataka,"Davanagere- Office of The Deputy Director, Fisheries Department",RTI_Online_Karnataka,Davanagere,Not Applicable
Karnataka,Davanagere- Office of The District Health and Family Welfare Officer,RTI_Online_Karnataka,Davanagere,Not Applicable
Karnataka,"Davanagere- Office of The District Statistical Officer,Department of Statistics",RTI_Online_Karnataka,Davanagere,Not Applicable
Karnataka,"Davanagere- Office of The Executive Engineer,Karnataka Neeravari Nigama Limited",RTI_Online_Karnataka,Davanagere,Not Applicable
Karnataka,"Davanagere- Office of The Joint Director, Department of Agriculture",RTI_Online_Karnataka,Davanagere,Not Applicable
Karnataka,"Davanagere- Office of The Special Land Aquisition Officer, Kotturu- Harihara Railway Broadway Line",RTI_Online_Karnataka,Davanagere,Not Applicable
Karnataka,Davanagere- Office of The Superintendent of Police,RTI_Online_Karnataka,Davanagere,Not Applicable
Karnataka,"Davanagere- Regional Office, Karnataka State Pollution Control Board",RTI_Online_Karnataka,Davanagere,Not Applicable
Karnataka,Davanagere-Channagiri-Rural Development and Panchayat Raj - RDPR(T.P),RTI_Online_Karnataka,Davanagere,Channagiri
Karnataka,Davanagere-City Corporation,RTI_Online_Karnataka,Davanagere,Not Applicable
Karnataka,Davanagere-Davanagere-Rural Development and Panchayat Raj - RDPR(T.P),RTI_Online_Karnataka,Davanagere,Davanagere
Karnataka,Davanagere-Deputy Director of Land Records-DDLR,RTI_Online_Karnataka,Davanagere,Not Applicable
Karnataka,Davanagere-District Consumer disputes Redressal commission,RTI_Online_Karnataka,Davanagere,Not Applicable
Karnataka,Davanagere-District Registrar - DR,RTI_Online_Karnataka,Davanagere,Not Applicable
Karnataka,Davanagere-Food and Civil Supplies - FCS,RTI_Online_Karnataka,Davanagere,Not Applicable
Karnataka,Davanagere-Harihar-Rural Development and Panchayat Raj - RDPR(T.P),RTI_Online_Karnataka,Davanagere,Harihar
Karnataka,Davanagere-Honnali-Rural Development and Panchayat Raj - RDPR(T.P),RTI_Online_Karnataka,Davanagere,Honnali
Karnataka,"Davanagere-Industrial Training and Employment Department, District Employment Exchange Office",RTI_Online_Karnataka,Davanagere,Not Applicable
Karnataka,Davanagere-Jagalur-Rural Development and Panchayat Raj - RDPR(T.P),RTI_Online_Karnataka,Davanagere,Jagalur
Karnataka,Davanagere-LABOUR,RTI_Online_Karnataka,Davanagere,Not Applicable
Karnataka,Davanagere-Nyamati-Rural Development and Panchayat Raj - RDPR(T.P),RTI_Online_Karnataka,Davanagere,Nyamati
Karnataka,"Davanagere-Office of the Deputy Director, Regional Forensic Science Laboratory",RTI_Online_Karnataka,Davanagere,
Karnataka,Davanagere-Public Works Department - PWD,RTI_Online_Karnataka,Davanagere,Not Applicable
Karnataka,Davanagere-REVENUE,RTI_Online_Karnataka,Davanagere,Not Applicable
Karnataka,Davanagere-Rural Development and Panchayat Raj - RDPR(Z.P),RTI_Online_Karnataka,Davanagere,NA
Karnataka,Davangere - Harihara urban Development Authority,RTI_Online_Karnataka,Davangere,Not Applicable
Karnataka,Department of Agricultural Marketing,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"Department of Factories,Boilers,Industrial Safety & Health",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"Department of Printing, Stationary and Publication",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Department of Prosecutions & Government Litigation.,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Department of State Educational Research and Training,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Department of Technical education,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"Dharwad - Additional Director, Town and Country Planning Department, Dharwad Zonal Office",RTI_Online_Karnataka,Dharwad,Not Applicable
Karnataka,Dharwad - District Court,RTI_Online_Karnataka,Dharwad,
Karnataka,Dharwad - District Institute for Education and Training (DIET),RTI_Online_Karnataka,Dharwad,Not Applicable
Karnataka,Dharwad - District Training Institute,RTI_Online_Karnataka,Dharwad,Not Applicable
Karnataka,"Dharwad - Executive Engineer office, Department of Minor Irrigation and Ground Water Development",RTI_Online_Karnataka,Dharwad,
Karnataka,Dharwad - Karnataka Maharshi Valmiki Scheduled Tribes Development Corporation Ltd,RTI_Online_Karnataka,Dharwad,Not Applicable
Karnataka,Dharwad - Karnataka Urban Water Supply and Drainage Board,RTI_Online_Karnataka,Dharwad,Not Applicable
Karnataka,"Dharwad - Office of The Additional Commissioner, Department of School Education",RTI_Online_Karnataka,Dharwad,Not Applicable
Karnataka,"Dharwad - Office of The Assistant Director, Department of Youth Empowerment and Sports",RTI_Online_Karnataka,Dharwad,Not Applicable
Karnataka,"Dharwad - Office of The Deputy Conservator of Forest, karnataka State Forest Academy",RTI_Online_Karnataka,Dharwad,
Karnataka,"Dharwad - Office of The Deputy Director, Department of Agricultural Marketing",RTI_Online_Karnataka,Dharwad,Not Applicable
Karnataka,Dharwad - Office of The District Health and Family Welfare Officer,RTI_Online_Karnataka,Dharwad,Not Applicable
Karnataka,"Dharwad - Office of The District Skill Development Officer, Skill Development Department",RTI_Online_Karnataka,Dharwad,Not Applicable
Karnataka,"Dharwad - Office of The Joint Director, District Industrial Centre, Dept of Industries & Commerce",RTI_Online_Karnataka,Dharwad,Not Applicable
Karnataka,"Dharwad - Office of the Chief Engineer, C&B(North),Public Works Department",RTI_Online_Karnataka,Dharwad,Not Applicable
Karnataka,"Dharwad - Office of the Deputy Director, Department of Animal Husbandry and Veterinary Services",RTI_Online_Karnataka,Dharwad,Not Applicable
Karnataka,"Dharwad - Office of the Deputy Director, Department of Horticulture",RTI_Online_Karnataka,Dharwad,Not Applicable
Karnataka,"Dharwad - Office of the Deputy Director, Department of Sericulture",RTI_Online_Karnataka,Dharwad,Not Applicable
Karnataka,"Dharwad - Office of the Deputy Director, Department of Social Welfare",RTI_Online_Karnataka,Dharwad,Not Applicable
Karnataka,"Dharwad - Office of the Deputy Director, Department of Women and Child Development",RTI_Online_Karnataka,Dharwad,Not Applicable
Karnataka,"Dharwad - Office of the Deputy Director, District Treasury",RTI_Online_Karnataka,Dharwad,Not Applicable
Karnataka,"Dharwad - Office of the Joint Director, Department of Agriculture",RTI_Online_Karnataka,Dharwad,Not Applicable
Karnataka,"Dharwad - Office of the Senior Geologist, Department of Mines and Geology",RTI_Online_Karnataka,Dharwad,Not Applicable
Karnataka,Dharwad - Water and Land Management Institution (WALMI),RTI_Online_Karnataka,Dharwad,Not Applicable
Karnataka,"Dharwad -Dharwad - Office of The Deputy Director, Fisheries Department",RTI_Online_Karnataka,Dharwad,Not Applicable
Karnataka,Dharwad Regional Science Centre,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"Dharwad- Karnataka Institute of Medical Sciences,Hubli",RTI_Online_Karnataka,Dharwad,Not Applicable
Karnataka,Dharwad- Karnataka Power Transmission Corporation Limited,RTI_Online_Karnataka,Dharwad,Not Applicable
Karnataka,Dharwad- Karnataka Rural Infrastructure Development Limited,RTI_Online_Karnataka,Dharwad,Not Applicable
Karnataka,Dharwad- Karnataka Slum Development Board,RTI_Online_Karnataka,Dharwad,Not Applicable
Karnataka,Dharwad- NGEF (Hubli) Limited,RTI_Online_Karnataka,Dharwad,Not Applicable
Karnataka,"Dharwad- Office of The Deputy Director, Department of Public Instruction",RTI_Online_Karnataka,Dharwad,Not Applicable
Karnataka,"Dharwad- Office of The Deputy commissioner, Department of Excise",RTI_Online_Karnataka,Dharwad,Not Applicable
Karnataka,"Dharwad- Office of The District Officer, Backward Classes Welfare Department",RTI_Online_Karnataka,Dharwad,Not Applicable
Karnataka,Dharwad- Office of The Superintendent of Police,RTI_Online_Karnataka,Dharwad,Not Applicable
Karnataka,Dharwad- Office of the District Statistical Officer,RTI_Online_Karnataka,Dharwad,Not Applicable
Karnataka,"Dharwad- Office of the Regional Transport Officer, Department of Transport",RTI_Online_Karnataka,Dharwad,
Karnataka,Dharwad-Alnavara-Rural Development and Panchayat Raj - RDPR(T.P),RTI_Online_Karnataka,Dharwad,Alnavara
Karnataka,Dharwad-Annigeri-Rural Development and Panchayat Raj - RDPR(T.P),RTI_Online_Karnataka,Dharwad,Annigeri
Karnataka,Dharwad-Centre for Entrepreneurship Development of Karnataka CEDOK,RTI_Online_Karnataka,Dharwad,Not Applicable
Karnataka,Dharwad-City Corporation,RTI_Online_Karnataka,Dharwad,Not Applicable
Karnataka,Dharwad-Department of Electrical Inspectorate,RTI_Online_Karnataka,Dharwad,Not Applicable
Karnataka,Dharwad-Deputy Director of Land Records-DDLR,RTI_Online_Karnataka,Dharwad,Not Applicable
Karnataka,Dharwad-Dharwad-Rural Development and Panchayat Raj - RDPR(T.P),RTI_Online_Karnataka,Dharwad,Dharwad
Karnataka,Dharwad-District Registrar - DR,RTI_Online_Karnataka,Dharwad,Not Applicable
Karnataka,Dharwad-Food and Civil Supplies - FCS,RTI_Online_Karnataka,Dharwad,Not Applicable
Karnataka,Dharwad-Hubballi-Rural Development and Panchayat Raj - RDPR(T.P),RTI_Online_Karnataka,Dharwad,Hubballi
Karnataka,Dharwad-HubballiCity-Rural Development and Panchayat Raj - RDPR(T.P),RTI_Online_Karnataka,Dharwad,
Karnataka,Dharwad-Kalghatgi-Rural Development and Panchayat Raj - RDPR(T.P),RTI_Online_Karnataka,Dharwad,Kalghatgi
Karnataka,Dharwad-Kundgol-Rural Development and Panchayat Raj - RDPR(T.P),RTI_Online_Karnataka,Dharwad,Kundgol
Karnataka,Dharwad-LABOUR,RTI_Online_Karnataka,Dharwad,Not Applicable
Karnataka,Dharwad-Navalgund-Rural Development and Panchayat Raj - RDPR(T.P),RTI_Online_Karnataka,Dharwad,Navalgund
Karnataka,Dharwad-Office of the Deputy Police Commissioner,RTI_Online_Karnataka,Dharwad,Not Applicable
Karnataka,Dharwad-Public Works Department - PWD,RTI_Online_Karnataka,Dharwad,Not Applicable
Karnataka,Dharwad-REVENUE,RTI_Online_Karnataka,Dharwad,Not Applicable
Karnataka,Dharwad-Rural Development and Panchayat Raj - RDPR(Z.P),RTI_Online_Karnataka,Dharwad,NA
Karnataka,Dharwad-Urban Development Cell - DUDC,RTI_Online_Karnataka,Dharwad,Not Applicable
Karnataka,"Director General of Police, CID, Special Units & Economic Offences, Bengaluru.",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"Director General of Police, Recruitment Office",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Directorate Of Command Area Development Authorities (CADA),RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Directorate Of Fisheries,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Directorate Of Horticulture Department,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Directorate Of Minorities,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Directorate of Ayush,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Directorate of Child Protection,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Directorate of E.S.I.S. Medical Services,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Directorate of Economics and Statistics,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Directorate of Empowerment of Differently Abled and Senior Citizens,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Directorate of Groundwater,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Directorate of Industries and commerce,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Directorate of Mines and Geology,RTI_Online_Karnataka,,
Karnataka,Directorate of Municipal Administration,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Directorate of Pension Small Savings and Asset Liability Monitoring,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Directorate of Tourism Department,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Directorate of Translations,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Directorate of Women and Child Development,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Directorate of eITBT and S&T,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Directorate of sainik Welfare and Resettlement,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"District Consumer Disputes and Redressal Commission, Dharwad",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"District Police office, Karnataka State Railway Police, K.S.R Railway Station",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Dr. B.R Ambedkar Research Institute,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Dr. H. Narasimhaiah Sub-Regional Science Centre,RTI_Online_Karnataka,Bengaluru Urban,Not Applicable
Karnataka,Environmental Management and Policy Research Institute,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Fiscal Policy Institute,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Forest Ecology and Environment dept - Karnataka Biodiversity Board,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Gadag - District Court,RTI_Online_Karnataka,Gadag,
Karnataka,Gadag - District Institute for Education and Training (DIET),RTI_Online_Karnataka,Gadag,Not Applicable
Karnataka,Gadag - District Training Institute,RTI_Online_Karnataka,Gadag,Not Applicable
Karnataka,"Gadag - Office of The Assistant Director, Department of Information and Public Relations",RTI_Online_Karnataka,Gadag,Not Applicable
Karnataka,"Gadag - Office of The Deputy Commissioner, Department of Excise",RTI_Online_Karnataka,Gadag,Not Applicable
Karnataka,"Gadag - Office of The Deputy Director, Department of Animal Husbandry and Veterinary Services",RTI_Online_Karnataka,Gadag,Not Applicable
Karnataka,"Gadag - Office of The Deputy Director, Department of Pre University Education",RTI_Online_Karnataka,Gadag,Not Applicable
Karnataka,"Gadag - Office of The Deputy Director, District Treasury",RTI_Online_Karnataka,Gadag,Not Applicable
Karnataka,Gadag - Office of The District Health and Family Welfare Officer,RTI_Online_Karnataka,Gadag,Not Applicable
Karnataka,"Gadag - Office of The District Skill Development Officer, Skill Development Department",RTI_Online_Karnataka,Gadag,Not Applicable
Karnataka,"Gadag - Office of The District officer, Minority Welfare Department",RTI_Online_Karnataka,Gadag,Not Applicable
Karnataka,"Gadag - Office of The Drug Control Officer, Deparment of Drugs Control",RTI_Online_Karnataka,Gadag,Not Applicable
Karnataka,"Gadag - Office of The Joint Director, District Industrial Centre, Dept of Industries and Commerce",RTI_Online_Karnataka,Gadag,Not Applicable
Karnataka,"Gadag - Office of The Registrar of Co-operative Societies, Department of Co-operation",RTI_Online_Karnataka,Gadag,Not Applicable
Karnataka,"Gadag - Office of the Assistant Director, Department of Youth Empowerment and Sports",RTI_Online_Karnataka,Gadag,Not Applicable
Karnataka,"Gadag - Office of the Deputy Director, Department of Handlooms and Textiles",RTI_Online_Karnataka,Gadag,Not Applicable
Karnataka,"Gadag - Office of the Deputy Director, Department of Women and Child Development",RTI_Online_Karnataka,Gadag,Not Applicable
